2021-03-08 09:41:54.155  INFO 31564 --- [main] com.spf.SpringBootDemoApplication        : Starting SpringBootDemoApplication on DESKTOP-58RML1U with PID 31564 (E:\Myproject\Spring-boot-project\demo-portal\target\classes started by cui66 in E:\Myproject\Spring-boot-project)
2021-03-08 09:43:36.492  INFO 31564 --- [http-nio-8805-exec-271] com.spf.controller.StudentController     : ---扣减成功，剩余库存：36
2021-03-08 09:43:36.494  INFO 31564 --- [http-nio-8805-exec-255] com.spf.controller.StudentController     : ---扣减成功，剩余库存：35
2021-03-08 09:43:36.496  INFO 31564 --- [http-nio-8805-exec-367] com.spf.controller.StudentController     : ---扣减成功，剩余库存：34
2021-03-08 09:43:36.498  INFO 31564 --- [http-nio-8805-exec-320] com.spf.controller.StudentController     : ---扣减成功，剩余库存：33
2021-03-08 09:43:36.500  INFO 31564 --- [http-nio-8805-exec-337] com.spf.controller.StudentController     : ---扣减成功，剩余库存：32
2021-03-08 09:43:36.501  INFO 31564 --- [http-nio-8805-exec-356] com.spf.controller.StudentController     : ---扣减成功，剩余库存：31
2021-03-08 09:43:36.503  INFO 31564 --- [http-nio-8805-exec-301] com.spf.controller.StudentController     : ---扣减成功，剩余库存：30
2021-03-08 09:43:36.505  INFO 31564 --- [http-nio-8805-exec-265] com.spf.controller.StudentController     : ---扣减成功，剩余库存：29
2021-03-08 09:43:36.506  INFO 31564 --- [http-nio-8805-exec-294] com.spf.controller.StudentController     : ---扣减成功，剩余库存：28
2021-03-08 09:43:36.508  INFO 31564 --- [http-nio-8805-exec-288] com.spf.controller.StudentController     : ---扣减成功，剩余库存：27
2021-03-08 09:43:36.510  INFO 31564 --- [http-nio-8805-exec-283] com.spf.controller.StudentController     : ---扣减成功，剩余库存：26
2021-03-08 09:43:36.512  INFO 31564 --- [http-nio-8805-exec-270] com.spf.controller.StudentController     : ---扣减成功，剩余库存：25
2021-03-08 09:43:36.513  INFO 31564 --- [http-nio-8805-exec-276] com.spf.controller.StudentController     : ---扣减成功，剩余库存：24
2021-03-08 09:43:36.515  INFO 31564 --- [http-nio-8805-exec-282] com.spf.controller.StudentController     : ---扣减成功，剩余库存：23
